@relation clean_data

@attribute Location {Mumbai,Pune,Chennai,Coimbatore,Hyderabad,Jaipur,Kochi,Delhi,Bangalore,Kolkata,Ahmedabad}
@attribute Year numeric
@attribute Kilometers_Driven numeric
@attribute Fuel_Type {CNG,Diesel,Petrol,LPG,Electric}
@attribute Mileage numeric
@attribute Engine numeric
@attribute Power numeric
@attribute Seats numeric
@attribute Price numeric

@data
Delhi,2011,56000,Petrol,16.8,1497,116.3,5,3.45
Jaipur,2016,32450,Petrol,18.6,1197,81.83,5,5.75
Kochi,2016,12500,Petrol,25.17,799,53.3,5,2.75
Hyderabad,2019,20483,Diesel,17.9,2143,136,5,30.3
Coimbatore,2014,45800,Diesel,22.7,1498,89.84,5,7.5
Bangalore,2015,35441,Petrol,18.6,1197,81.83,5,6.87
Chennai,2015,86398,Diesel,12.99,2494,100.6,7,15.2
Hyderabad,2012,150000,Diesel,21.64,1461,84.8,5,3.5
Hyderabad,2014,89000,Diesel,25.2,1248,74,5,5.85
Pune,2010,68375,Petrol,19,998,66.1,5,2.5
Jaipur,2013,52000,Petrol,18.6,1197,85.8,5,3.95
Bangalore,2017,39000,Diesel,17.9,2143,136,5,27
Jaipur,2014,68000,Petrol,16.02,1373,93.7,7,6.75
Hyderabad,2007,71000,Petrol,18.9,998,67.1,5,1.5
Hyderabad,2012,72003,Diesel,22.07,1199,73.9,5,3.9
Kochi,2014,135670,Diesel,22.7,1498,89.84,5,6.55
Coimbatore,2017,65850,Diesel,25.1,1498,98.6,5,9.44
Ahmedabad,2015,53920,Petrol,14.28,1798,138.03,5,10.77
Kolkata,2014,58000,Diesel,15.1,2179,140,7,7.5
Chennai,2016,4000,Petrol,24.7,796,47.3,5,3
Kochi,2010,58000,Diesel,18.59,2993,265,5,11.75
Chennai,2016,29832,Petrol,21.1,814,55.2,5,3.29
Delhi,2016,71156,Diesel,26.59,1248,74,5,6.5
Hyderabad,2015,64687,CNG,31.79,998,58.33,5,3.8
Bangalore,2011,54000,Diesel,16.55,1968,147.51,5,18
Kochi,2009,75000,Petrol,13.7,1798,157.75,5,4.95
Kolkata,2015,39208,Petrol,17.57,1193,88.7,5,4.52
Coimbatore,2014,41000,Diesel,17,2149,139.07,7,8
Chennai,2013,38622,Petrol,17.4,1497,117.3,5,6.26
Delhi,2016,18000,Petrol,16.95,1498,97.7,5,7.5
Mumbai,2012,52000,Petrol,16.1,0,0,0,3.65
Mumbai,2011,45000,Petrol,14.4,1598,103.6,5,3.35
Bangalore,2014,48656,Petrol,15.74,1591,121.3,5,5.5
Bangalore,2012,79000,Diesel,22,1582,126.2,5,5.25
Delhi,2012,88000,Diesel,16.55,1968,140,5,16.25
Chennai,2009,92000,Petrol,15.5,1586,103.3,5,2.7
Coimbatore,2019,9000,Diesel,12.62,2198,158,7,32.9
Hyderabad,2008,50121,Petrol,20.4,1197,83.11,5,3.41
Hyderabad,2014,79000,Diesel,24,1120,70,5,4.15
Pune,2014,46000,Diesel,20.14,1498,88.8,5,5.9
Kolkata,2012,100000,Petrol,10,2496,157.7,5,11.5
Chennai,2015,41000,Petrol,18.6,1197,81.83,5,4.75
Pune,2015,25000,Petrol,24.07,998,67.1,5,3.5
Mumbai,2014,71899,Diesel,20.77,1248,88.76,7,7.25
Coimbatore,2016,7100,Petrol,23.1,998,67.04,5,4.35
Bangalore,2018,38171,Petrol,22.5,999,67,5,4.99
Chennai,2013,70359,Diesel,12.05,2179,120,8,7.65
Chennai,2011,200000,Diesel,12.8,2494,102,7,9
Chennai,2017,26969,Diesel,22.07,1199,73.9,5,6.9
Kolkata,2011,56500,Diesel,20,1399,68,5,2.9
Kolkata,2014,40000,Diesel,20.45,1461,83.8,5,5.75
Kochi,2014,41000,Diesel,17,2200,139.01,7,8
Mumbai,2017,53105,Petrol,22.5,999,67,5,4.41
Hyderabad,2013,23000,Diesel,21.14,1498,103.52,5,4.95
Chennai,2016,80999,Diesel,16,2179,140,7,14.4
Coimbatore,2012,82000,Diesel,20,1399,68.05,5,2.95
Hyderabad,2017,68557,Diesel,15.96,2523,62.1,7,8.14
Pune,2016,34000,Diesel,20.64,1498,108.5,5,8.45
Mumbai,2015,77000,Diesel,12.99,2494,100,8,12.5
Coimbatore,2012,48000,Diesel,15.1,2179,140,7,6.5
Chennai,2015,28232,Petrol,15.8,1499,110,5,7.72
Chennai,2011,110000,Diesel,16.96,1968,138.1,5,8
Mumbai,2009,120000,Diesel,13.93,2179,138,7,3
Kolkata,2013,49000,Diesel,8.2,2993,245,4,29
Coimbatore,2014,22000,Petrol,16.47,1198,74,5,4.11
Mumbai,2015,14925,Petrol,18.5,1197,82.9,5,5.37
Chennai,2013,75000,Diesel,20.77,1248,88.8,7,6.55
Mumbai,2015,23000,Petrol,17.4,1497,117.3,5,7
Kochi,2014,57000,Petrol,17,1497,118,5,5.48
Pune,2013,76718,Diesel,16.96,1968,138.03,5,6.51
Hyderabad,2016,138000,Diesel,25.8,1498,98.6,5,5.15
Mumbai,2013,140000,Diesel,15.1,2179,140,7,9
Pune,2008,110000,Petrol,14.53,1798,138.1,5,2.75
Bangalore,2005,126000,Petrol,17,1086,0,5,1.2
Kochi,2012,73000,Diesel,22.69,1995,190,5,12.5
Kochi,2017,63423,Diesel,23,1498,98.96,5,7.69
Mumbai,2013,62132,Petrol,18.5,1197,82.85,5,4.57
Hyderabad,2013,51000,Petrol,16.8,1497,118,5,4.5
Kolkata,2015,75000,Diesel,23.2,1248,73.94,5,4.9
Mumbai,2008,55410,Petrol,19.81,1086,68.05,5,1.65
Chennai,2015,41000,Petrol,18.2,1199,82.4,5,3.25
Kochi,2012,45000,Diesel,22.32,1582,126.32,5,6.25
Jaipur,2018,53322,Petrol,15.8,1591,121.3,5,12.13
Hyderabad,2013,48000,Petrol,18.2,1199,82.4,5,3.25
Kochi,2013,72000,Diesel,14.16,1968,174.3,5,29
Hyderabad,2013,50266,Petrol,17,1497,118,5,5.53
Bangalore,2017,21800,Petrol,17,1497,121.36,5,8.75
Delhi,2014,45000,Diesel,12.07,2967,241.4,7,37.9
Chennai,2010,62000,Petrol,20.36,1197,78.9,5,2.4
Delhi,2014,41681,Petrol,17,1197,80,5,4.55
Pune,2011,69313,Petrol,17.5,1197,85.8,5,2.65
Coimbatore,2017,49000,Diesel,25,1396,69,5,1.6
Ahmedabad,2012,40471,Diesel,16.2,2993,235,5,25.72
Jaipur,2013,60000,Diesel,22.9,1248,74,5,4.15
Bangalore,2018,1001,Petrol,19,1194,94.68,5,7.23
Mumbai,2008,38000,Petrol,13.9,1599,103.2,5,2.6
Kochi,2008,66000,Diesel,16.07,1995,181,5,7.25
Hyderabad,2017,33901,Diesel,12.8,2494,102,8,14.29
Pune,2011,57000,Diesel,14.94,2143,204,5,17.25
Hyderabad,2013,170000,Diesel,22.54,1582,126.2,5,7.5
Pune,2014,60000,Diesel,23.2,1248,73.94,5,4.35
Kolkata,2016,85000,Diesel,24.3,1248,88.5,5,8.9
Kolkata,2016,146000,Petrol,19.1,1197,82,5,3.5
Mumbai,2014,56002,Diesel,26,1498,98.6,5,6.1
Jaipur,2016,8554,Petrol,25.17,799,53.3,5,3.2
Kochi,2014,62322,Diesel,23.59,1364,67.06,5,4.9
Chennai,2015,37929,Petrol,24.07,998,67.1,5,3.69
Kolkata,2016,5400,Petrol,23.84,1199,84,5,3.98
Kochi,2013,60000,Diesel,21.9,1396,90,5,2.95
Hyderabad,2014,55730,Diesel,16.55,1968,147.51,5,15.21
Kochi,2015,62000,Diesel,28.4,1248,74,5,6.3
Mumbai,2017,14576,Petrol,17,1198,73.75,5,6.69
Mumbai,2017,17000,Petrol,16,1497,117.3,7,9.5
Ahmedabad,2009,28000,Petrol,17,1197,80,5,2.65
Bangalore,2012,58200,Diesel,14.66,2199,194.3,7,7.5
Kochi,2002,53000,Petrol,0,0,0,0,1.85
Coimbatore,2018,12278,Petrol,23.1,998,67.04,5,5.63
Hyderabad,2018,17665,Petrol,15.8,1591,121.3,5,11.78
Mumbai,2004,200000,Diesel,17.88,1396,52.8,5,0.85
Kochi,2011,55893,Petrol,15.04,1598,103.6,5,3.35
Ahmedabad,2015,60586,Petrol,23.1,998,67.04,5,4.11
Jaipur,2015,13500,Diesel,17.9,2143,136,5,25.51
Delhi,2017,30000,Petrol,22.74,796,47.3,5,3.1
Kolkata,2018,12000,Diesel,10.91,3198,197,7,33.5
Kolkata,2017,65000,Petrol,17.57,1193,88.7,5,4.8
Mumbai,2014,38000,Petrol,16.09,1598,103.5,5,3.49
Mumbai,2012,25000,Petrol,17.5,1373,91.1,7,5.15
Mumbai,2011,100000,Diesel,14,2987,224,5,14.41
Jaipur,2014,13710,Petrol,16.2,1199,74,5,4.75
Hyderabad,2015,100000,Diesel,12.55,2982,168.5,7,19
Chennai,2017,17000,Petrol,23.1,998,67.04,5,4.9
Jaipur,2008,89000,Diesel,16.07,1995,181,4,6.3
Pune,2006,100173,Petrol,16.9,1497,100,5,2.4
Delhi,2009,97000,Petrol,13.17,1999,114,5,3
Hyderabad,2016,40190,Petrol,18.06,1198,74.93,5,4.25
Kochi,2016,29647,Diesel,20.14,1498,88,5,6.3
Kochi,2018,43639,Petrol,21.1,998,100,5,8.15
Kochi,2012,37333,Petrol,20.36,1197,78.9,5,3.22
Delhi,2018,48407,Petrol,18.6,1197,81.83,5,7.65
Pune,2011,25000,Petrol,10.37,2979,306,2,30
Delhi,2010,72400,Petrol,20.36,1197,78.9,5,2.3
Pune,2012,18000,Petrol,13.6,1598,181,4,22
Kochi,2012,65167,Petrol,19.4,1198,86.8,5,3.28
Coimbatore,2016,25418,Petrol,20.73,1373,91.2,5,7.09
Chennai,2013,38995,Diesel,19.3,1248,73.9,5,6.46
Delhi,2012,60000,Diesel,22.07,1199,73.9,5,4
Coimbatore,2011,72000,Diesel,17.05,1995,184,5,11
Kolkata,2016,31075,Diesel,12.07,2967,241.4,7,49.79
Bangalore,2015,4311,Diesel,25.83,1498,99,5,4.8
Bangalore,2017,21000,Diesel,21.76,1995,190,5,35
Mumbai,2011,54000,Diesel,14,2987,224,5,21.99
Delhi,2007,50000,Petrol,17.3,1061,64,5,1.1
Pune,2018,13000,Petrol,21.4,1197,83.1,5,6.6
Pune,2013,74000,Petrol,22,1197,81.8,5,4.5
Chennai,2009,75000,Petrol,14.7,1150,76,5,1
Hyderabad,2017,25000,Diesel,20.14,1498,88,5,6.9
Mumbai,2012,139000,Diesel,0,2179,115,5,16.75
Chennai,2015,52000,Diesel,14.16,1968,174.3,5,25.49
Kochi,2015,20000,Diesel,18.53,1968,187.74,5,35.5
Delhi,2018,32663,Diesel,24,1186,73.97,5,6.28
Hyderabad,2012,76777,Diesel,12.05,2179,120,8,4.88
Kochi,2016,100303,Diesel,22.95,1248,74,5,3.7
Kochi,2015,43993,Petrol,21.1,814,55.2,5,3.45
Bangalore,2016,72118,Diesel,15.4,2179,120,8,10.23
Mumbai,2010,83000,Petrol,11.1,2354,142,5,6.5
Mumbai,2016,7523,Petrol,16.2,1199,74,5,6.15
Ahmedabad,2014,34670,Petrol,15.1,1196,73,7,2.9
Chennai,2016,30000,Diesel,24,1120,70,5,5.5
Delhi,2017,17000,Diesel,10.91,3198,197,7,31
Kochi,2015,59261,Diesel,24,1186,73.97,5,4.25
Bangalore,2016,65210,Diesel,22.9,1248,74,5,5.48
Hyderabad,2016,19000,Petrol,18.6,1197,81.83,5,7.25
Hyderabad,2012,50000,Petrol,17.5,1298,85.8,5,3
Mumbai,2015,47000,Diesel,22.69,1995,190,5,29.5
Pune,2007,75000,Petrol,17.7,1497,78,5,1.49
Ahmedabad,2013,54534,Petrol,16.95,1197,78.9,5,3.65
Bangalore,2018,13000,Diesel,23,1498,98.96,5,10.9
Pune,2015,48808,Petrol,23.1,998,67.04,5,4.3
Hyderabad,2012,63001,Diesel,20.77,1248,88.76,7,6.11
Mumbai,2015,64771,Diesel,12.8,2494,102,8,15.5
Bangalore,2016,34634,Petrol,17.8,1497,117.3,5,6.9
Kochi,2012,69242,Petrol,19.1,1197,85.8,5,4.69
Pune,2011,33292,Petrol,18.5,1197,85.8,5,3.19
Pune,2012,55000,Petrol,15,1396,98.6,5,3.75
Chennai,2019,1000,Petrol,17.19,1197,81.86,5,8.6
Coimbatore,2011,80000,Petrol,17,1497,118,5,3.85
Coimbatore,2016,65003,Diesel,13.6,4134,382,5,67.83
Pune,2019,16573,Petrol,17.8,1198,86.7,5,9.31
Bangalore,2008,152633,Petrol,12.9,1799,130,5,3
Hyderabad,2015,53000,Petrol,18.6,1197,81.83,5,5.5
Hyderabad,2017,50129,Diesel,19.67,1582,126.2,5,13.3
Mumbai,2013,63716,Diesel,15.73,1968,174.33,5,23
Chennai,2018,11000,Petrol,24.7,796,47.3,5,3.35
Delhi,2012,115000,Diesel,15.06,1995,177,5,10
Pune,2013,63265,Petrol,20.36,1197,78.9,5,2.95
Pune,2016,20000,Diesel,21.66,1498,108.62,5,6.75
Mumbai,2010,79000,Petrol,16.47,1198,73.9,5,2.44
Kochi,2015,41000,Petrol,20.73,1373,91.1,5,5.85
Pune,2015,26323,Petrol,17.21,1197,103.5,5,7.4
Hyderabad,2016,76000,Diesel,24.4,1120,71,5,3.8
Kolkata,2008,69972,Petrol,13.5,1799,130,5,3.8
Jaipur,2008,69000,Petrol,17.7,1497,78,5,2.7
Hyderabad,2016,65000,Diesel,15.96,2523,62.1,7,7.21
Kolkata,2016,29512,Petrol,17.4,1497,117.3,5,7.9
Mumbai,2017,51000,Diesel,25.4,1186,73.97,5,4.2
Hyderabad,2014,58003,Diesel,19.01,1461,108.45,5,5.75
Bangalore,2013,56500,Petrol,16.98,998,66.1,5,3.45
Coimbatore,2014,29063,Diesel,17.11,1968,174.33,5,25.75
Coimbatore,2018,46811,Diesel,16,2179,140,7,16.59
Mumbai,2014,31897,Petrol,18.06,1198,74.96,5,4.69
Hyderabad,2009,52100,Diesel,13.2,1995,170,5,7.5
Kolkata,2016,73000,Diesel,13.68,2393,147.8,7,16.5
Chennai,2009,31423,Petrol,17,1497,118,5,1.99
Mumbai,2014,75180,Diesel,22.9,1248,74,5,5.25
Mumbai,2013,75000,Diesel,19.64,1461,108.45,5,5.4
Mumbai,2014,15000,Petrol,16.47,1198,74,5,3.9
Pune,2015,12000,Petrol,17.19,1197,81.86,5,5.8
Hyderabad,2014,32000,Diesel,18.12,1995,190,5,30.5
Ahmedabad,2017,44504,Diesel,23.4,1248,74,5,5.6
Jaipur,2012,66000,Diesel,0,2987,165,5,23
Coimbatore,2015,39437,Diesel,28.4,1248,74,5,5.15
Bangalore,2017,36931,Diesel,19.08,1582,126.2,5,9.48
Hyderabad,2016,17800,Petrol,21.9,624,37.48,4,2.38
Delhi,2009,71346,Petrol,17.5,1298,85.8,5,3.8
Hyderabad,2015,45000,Petrol,18.6,1197,81.83,5,5.5
Mumbai,2010,85155,Petrol,17,1197,80,5,3.55
Delhi,2015,48823,Petrol,20.73,1373,91.1,5,6.35
Hyderabad,2015,37000,Diesel,12.7,2179,187.7,5,36
Mumbai,2005,92000,Diesel,16.1,1405,70,5,1.1
Delhi,2014,36000,Petrol,17.57,1193,88.7,5,3.7
Mumbai,2016,24569,Diesel,16,1997,140,7,13.5
Coimbatore,2008,95000,Petrol,11.7,2354,177.6,5,2.85
Ahmedabad,2015,25811,Petrol,25.4,624,37.5,4,2.13
Chennai,2015,65000,Diesel,22.7,1582,126.2,5,7.75
Jaipur,2017,100400,Diesel,25,1396,69,5,2.85
Kochi,2014,76414,Diesel,25.8,1498,98.6,5,4.95
Pune,2012,82103,Diesel,15.1,2179,140,7,6.2
Pune,2013,98000,Diesel,18.56,1995,190,5,17.5
Delhi,2010,45252,Petrol,18.9,1197,81.86,5,2.25
Kochi,2017,10300,Petrol,21.4,1197,83.1,5,6.75
Kochi,2016,42024,Diesel,19.08,1582,126.2,5,9.73
Mumbai,2018,51236,Diesel,25.47,1248,88.5,7,8.49
Coimbatore,2013,52000,Petrol,13.6,1598,181,4,25
Mumbai,2015,42894,Diesel,23.2,1248,73.94,5,5.59
Delhi,2011,68000,Diesel,15.6,1896,106,5,4.8
Pune,2014,69000,Diesel,22.7,1498,89.84,5,5.45
Chennai,2017,10000,Petrol,18.6,1197,81.83,5,6.5
Kolkata,2015,16000,Petrol,19.4,1198,86.8,5,4.35
Pune,2013,46992,Diesel,25.8,1498,98.6,5,3.75
Delhi,2010,170000,Diesel,18.48,1995,177,5,12
Jaipur,2014,58000,Diesel,12.07,2967,241.4,7,32
Kolkata,2015,50000,Diesel,24,1120,70,5,4
Jaipur,2011,39010,Diesel,23.08,1461,63.1,5,2.6
Pune,2016,26946,Petrol,18.9,1197,82,5,4.45
Chennai,2015,28700,Petrol,21.1,814,55.2,5,2.6
Delhi,2011,60000,Petrol,11.74,1796,186,5,16
Mumbai,2014,38999,Diesel,12.7,2179,187.7,5,32.5
Coimbatore,2016,39000,Diesel,11.18,2696,184,7,13.85
Kochi,2018,7784,Petrol,20.73,1373,91.1,5,8.76
Chennai,2014,45710,Petrol,11.8,3498,272,7,23.68
Coimbatore,2017,42000,Petrol,22,1197,81.8,5,5.5
Kolkata,2013,75995,Diesel,11.49,4367,335.3,5,65.81
Chennai,2013,57000,Diesel,19.01,1461,108.45,5,4.99
Coimbatore,2013,85350,Diesel,22.32,1582,126.32,5,5.7
Mumbai,2016,82725,Petrol,14.28,1798,138.03,5,11.99
Chennai,2016,19000,Diesel,21.76,1995,190,5,29.99
Hyderabad,2018,13900,Petrol,18.88,1499,110.4,5,9.5
Bangalore,2014,108000,Diesel,25.2,1248,74,5,5.5
Hyderabad,2016,36000,Diesel,11.72,2199,194.3,7,23
Kochi,2013,62188,Diesel,17.2,1396,53.5,5,2.95
Chennai,2015,58397,Diesel,24,1120,70,5,4.9
Delhi,2006,85000,Petrol,0,1086,0,5,1.3
Kochi,2016,30000,Petrol,22.5,998,67,5,4.25
Kolkata,2018,29907,Diesel,16,2179,140,7,16.36
Bangalore,2009,46000,Diesel,16.55,1968,147.51,5,9.95
Delhi,2012,65000,Diesel,20.54,1598,103.6,5,5.5
Chennai,2016,22000,Diesel,24.3,1248,88.5,5,8.25
Kochi,2002,99024,Petrol,17.3,993,60,5,0.95
Kochi,2016,34952,Petrol,19.81,1086,68.05,5,4.01
Chennai,2019,13913,Petrol,17.5,1199,88.7,5,8.2
Chennai,2014,71000,Diesel,25.1,1498,98.6,5,6.2
Delhi,2012,97000,Diesel,11.5,2982,169,7,16.75
Mumbai,2017,21000,Diesel,16,2179,140,7,16.5
Kolkata,2007,116000,Diesel,10.9,2499,0,7,3.75
Coimbatore,2012,110438,Diesel,20,1399,68.05,5,3.5
Coimbatore,2017,66507,Petrol,19,1199,88.7,5,5.43
Hyderabad,2017,54650,Diesel,10.91,3198,197,7,30.35
Coimbatore,2014,32000,Petrol,17.97,1498,99.6,5,7.99
Chennai,2011,75378,Diesel,18.7,1896,66,5,3.59
Chennai,2012,82697,Diesel,25.44,936,57.6,5,1.9
Chennai,2009,135000,Petrol,12.1,2362,164.7,5,4.7
Kochi,2012,149000,Diesel,19.01,1461,108.45,5,7.25
Pune,2016,26212,Diesel,17.9,2143,136,5,24.46
Coimbatore,2014,23500,Petrol,17.57,1193,88.7,5,3.9
Mumbai,2013,56127,Petrol,18.5,1197,80,5,5.15
Kolkata,2015,26000,Petrol,21.5,1197,81.8,5,3.65
Kolkata,2016,26000,Diesel,25.4,1186,73.97,5,5
Pune,2009,42000,Petrol,17,1497,118,5,2.3
Kochi,2001,130000,Petrol,13.2,1495,94,5,0.75
Kolkata,2009,137148,Petrol,13.9,1599,103.2,5,1.85
Kochi,2010,114703,Petrol,15.6,1196,70,5,1.8
Chennai,2014,97439,Diesel,25.8,1498,98.6,5,4.41
Hyderabad,2006,40000,Petrol,18.9,998,67.1,5,2
Bangalore,2014,81609,Diesel,17.8,1248,0,5,5.55
Bangalore,2014,28000,Diesel,13,2987,258,5,31.75
Hyderabad,2015,37500,Diesel,17.68,1968,174.33,5,32
Ahmedabad,2010,37000,Diesel,13.5,2987,282,5,21
Coimbatore,2010,83000,Diesel,19.3,1248,73.9,5,2.75
Kochi,2005,79012,Petrol,13.4,1794,125,5,2.64
Jaipur,2018,27395,Diesel,15.4,2179,120,7,14.19
Delhi,2017,35362,Petrol,22.5,998,67.04,5,3.85
Mumbai,2014,117000,Diesel,13,2982,168.5,7,15.5
Kochi,2010,23000,Petrol,18.2,1061,64,5,1.9
Chennai,2014,59508,Petrol,25.4,624,37.48,4,1.26
Bangalore,2009,69000,Petrol,18.5,1197,80,5,2.4
Jaipur,2010,58000,Diesel,22.69,1995,190,5,11.5
Pune,2014,88511,Diesel,16,2179,140,7,8.25
Delhi,2011,66000,Petrol,15.8,1598,105,5,2.75
Coimbatore,2009,65000,Petrol,17.5,1198,70,5,1.4
Chennai,2015,30676,Petrol,25.4,624,37.5,4,2.9
Pune,2011,76000,Diesel,20,1399,68,5,2.4
Kochi,2013,23627,Petrol,14.8,1598,105,5,4.75
Kochi,2018,52827,Diesel,12.7,2179,187.7,5,44.76
Chennai,2015,64465,Diesel,26,1498,98.6,5,6.22
Mumbai,2018,14000,Petrol,22.5,999,67,5,4.5
Hyderabad,2015,26000,Petrol,18.9,1197,82,5,4.25
Mumbai,2011,78203,Diesel,18.1,1991,147.9,4,5.5
Coimbatore,2017,27000,Diesel,22.54,1396,88.73,5,6.95
Coimbatore,2018,31919,Petrol,24.07,998,67.1,5,4.56
Mumbai,2016,47392,Diesel,20.5,1582,126.2,5,13.82
Kochi,2016,17362,Petrol,18,1198,86.7,5,5.65
Delhi,2016,49716,Diesel,21.19,1396,88.73,5,6.2
Kolkata,2014,48000,Petrol,23.1,998,67.04,5,3.25
Bangalore,2009,46000,Diesel,16.55,1968,147.51,5,8.5
Pune,2016,79000,Diesel,24.8,1396,88.7,5,7.25
Delhi,2013,57000,Diesel,21.8,1461,78,5,4.61
Ahmedabad,2016,29754,Petrol,16.2,1199,74,5,5.3
Kochi,2012,50123,Diesel,17,1405,70,5,1.9
Mumbai,2012,57184,Petrol,20.36,1197,78.9,5,3.09
Mumbai,2007,75000,Diesel,16.46,2993,258,5,9.5
Delhi,2015,26000,Diesel,17.01,1582,126.2,5,12.65
Hyderabad,2016,22129,Petrol,18.9,1197,82,5,4.25
Hyderabad,2011,127887,Diesel,21.1,1248,73.9,5,2.95
Hyderabad,2006,92000,Diesel,10.5,2179,120,8,3.45
Hyderabad,2011,60634,Petrol,19.81,1086,68.05,5,3.3
Kolkata,2014,90000,Diesel,14,2179,138.1,7,8
Hyderabad,2009,59000,Petrol,13.5,1799,130,5,2.71
Mumbai,2012,59293,Petrol,18.2,998,67.1,5,2.7
Delhi,2012,80753,Diesel,23.4,1248,74,5,4.5
Pune,2015,40000,Diesel,13,2982,168.5,7,18.75
Hyderabad,2014,103000,Diesel,28.4,1248,74,5,5.25
Pune,2012,72389,LPG,26.2,998,58.2,5,3.2
Kolkata,2017,48000,Diesel,28.4,1248,73.75,5,6
Jaipur,2014,41000,Petrol,18.9,1197,82,5,3.14
Jaipur,2016,26000,Petrol,25.17,799,53.3,5,2.55
Hyderabad,2012,30000,Petrol,15.64,1193,64.08,5,2.3
Kochi,2014,74624,Diesel,20,1399,68.05,5,5.65
Jaipur,2015,47877,Diesel,15.15,2967,240,5,48.22
Ahmedabad,2016,35000,Petrol,24.07,998,67.1,5,3
Bangalore,2015,52123,Diesel,20.34,1498,103.2,5,7.5
Mumbai,2005,90000,Diesel,10.5,2179,120,8,2.6
Chennai,2018,1400,Diesel,18.56,1995,190,5,61.25
Kochi,2009,122000,Petrol,17,1497,118,5,3.5
Pune,2016,21110,Petrol,17.44,1998,189.08,4,28.95
Jaipur,2015,78000,Diesel,13.5,2477,175.56,6,15
Hyderabad,2012,72000,Diesel,19.3,1248,73.9,5,4.25
Pune,2006,48000,Petrol,8.6,5998,552,4,59
Hyderabad,2013,43486,Diesel,20.77,1248,88.76,7,6.6
Chennai,2007,199000,Diesel,12.8,2494,102,7,5.2
Bangalore,2010,34000,Petrol,11.7,1796,178,5,10
Mumbai,2016,37944,Diesel,14.84,2143,167.62,5,35
Coimbatore,2017,30000,Diesel,22.7,1498,89.84,5,8.75
Delhi,2015,64005,Petrol,17.71,1197,78.9,5,4.57
Chennai,2012,62000,Petrol,20.36,1197,78.9,5,2.5
Kochi,2005,105000,Petrol,0,999,0,5,1.75
Hyderabad,2014,59885,Diesel,12.39,2179,147.51,5,20.11
Coimbatore,2011,144471,Diesel,12.8,2494,102,8,7.8
Pune,2011,63991,Petrol,18.5,1197,80,5,3.61
Mumbai,2007,72000,Petrol,17,1086,0,5,1.11
Ahmedabad,2015,34895,Petrol,19.15,1198,75.94,5,4.6
Kolkata,2015,97003,Diesel,15.87,2993,308.43,5,85
Delhi,2015,45000,Petrol,16.8,1497,118,5,5.25
Bangalore,2013,45000,Diesel,25.8,1498,98.6,5,3.3
Delhi,2013,100000,Diesel,11.5,2982,171,7,17.75
Coimbatore,2016,70000,Diesel,12.97,2179,187.7,5,35
Chennai,2016,37023,Diesel,19.67,1582,126.2,5,13.39
Kochi,2012,81000,Diesel,25.44,936,56.3,5,2.5
Jaipur,2017,20789,Diesel,11.36,2755,171.5,7,18.36
Mumbai,2015,68310,Diesel,23.4,1248,74,5,5.95
Delhi,2015,47250,Diesel,19.67,1582,126.2,5,11
Hyderabad,2014,47000,Diesel,12.65,2993,255,5,64.75
Kochi,2017,128000,Diesel,25.8,1498,98.6,5,6.3
Mumbai,2017,17702,Petrol,15.29,1591,121.3,5,11.94
Ahmedabad,2014,34987,Petrol,18.19,1197,103.5,5,5.95
Coimbatore,2017,37000,Diesel,26,1498,98.6,5,11
Bangalore,2017,38271,Petrol,15.29,1591,121.3,5,12.53
Pune,2012,32510,Diesel,20,1399,68,5,3.75
Pune,2014,88000,Diesel,14.69,2993,258,5,27
Jaipur,2012,116000,Diesel,10.5,2835,107.2,6,9.95
Delhi,2013,156000,Diesel,19.87,1461,83.8,5,4.2
Kolkata,2010,75319,Petrol,21.1,1197,85.8,5,2
Bangalore,2013,28000,Petrol,18.9,1197,82,5,3.25
Coimbatore,2017,16500,Diesel,17.9,2143,136,5,34
Kochi,2016,75637,Diesel,22.48,1995,190,5,30.37
Kochi,2018,32854,Petrol,13,1591,121.3,5,12.6
Bangalore,2019,6568,Petrol,25.17,799,53.3,5,5.09
Kochi,2014,30000,Diesel,14.94,2967,241.4,5,24.5
Delhi,2018,17804,Diesel,28.09,1248,88.5,5,7.97
Kochi,2011,69768,Petrol,16,1198,90,5,2.9
Bangalore,2016,62404,Diesel,22.69,1995,190,5,21.33
Coimbatore,2012,97000,Diesel,19.08,1582,126.32,5,6.5
Kolkata,2016,55687,Diesel,21.38,1396,88.7,5,12.15
Coimbatore,2014,17000,Petrol,15.04,1598,103.2,5,4.25
Chennai,2017,34232,Diesel,21.76,1995,190,5,35.84
Chennai,2004,135000,Petrol,14.4,1997,152,5,3
Bangalore,2012,80000,Diesel,19.72,1461,108.45,5,6.75
Pune,2014,31045,Petrol,18.6,1197,81.83,5,5.65
Kochi,2013,58000,Diesel,16.96,1968,138.03,5,7.5
Hyderabad,2018,35480,Diesel,19.67,1582,126.2,5,13.34
Coimbatore,2016,62287,Diesel,28.09,1248,88.5,5,7.9
Mumbai,2015,46162,Diesel,22.54,1396,88.73,5,6.98
Kolkata,2014,9200,Petrol,17.01,1591,121.3,5,5.75
Kolkata,2012,55339,Diesel,22.07,1199,73.9,5,2.65
Pune,2011,55476,Diesel,22.07,1199,73.9,5,2.49
Kochi,2007,68553,Petrol,15,1586,104.68,5,1.5
Hyderabad,2016,67376,Diesel,24.5,1498,98.6,7,6.5
Coimbatore,2013,42000,Diesel,19.64,1461,108.45,5,8
